Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
LYSK_PYRAE	LYSK_PYRAE	341	Peptidase_M20	-	207	3.1e-26	97.3	0.0	1	1	2.1e-28	1.1e-25	95.4626007080078	0.01	2	206	59	332	58	333	0.88	Putative [LysW]-lysine/[LysW]-ornithine hydrolase		0
DAPEL_LEUMM	DAPEL_LEUMM	384	Peptidase_M20	-	207	4.3e-26	96.8	0.2	1	1	1.0e-28	5.4e-26	96.4647445678711	0.16	3	206	72	377	70	378	0.90	N-acetyldiaminopimelate deacetylase		0
PEPVL_STAAB	PEPVL_STAAB	469	Peptidase_M20	-	207	4.7e-26	96.7	0.1	1	1	1.3e-28	6.8e-26	96.1464996337891	0.08	4	206	83	463	80	464	0.91	Putative dipeptidase SAB1611c		0
PEPVL_STAAS	PEPVL_STAAS	469	Peptidase_M20	-	207	4.7e-26	96.7	0.1	1	1	1.3e-28	6.7e-26	96.157829284668	0.08	4	206	83	463	80	464	0.91	Putative dipeptidase SAS1677		0
PEPVL_STAAW	PEPVL_STAAW	469	Peptidase_M20	-	207	4.7e-26	96.7	0.1	1	1	1.3e-28	6.7e-26	96.157829284668	0.08	4	206	83	463	80	464	0.91	Putative dipeptidase MW1694		0
PEPVL_STAAR	PEPVL_STAAR	469	Peptidase_M20	-	207	4.7e-26	96.7	0.1	1	1	1.3e-28	6.7e-26	96.1600952148438	0.07	4	206	83	463	80	464	0.91	Putative dipeptidase SAR1836		0
DAPEL_OCEIH	DAPEL_OCEIH	371	Peptidase_M20	-	207	7.1e-26	96.1	0.1	1	1	1.7e-28	8.7e-26	95.800178527832	0.10	2	205	65	368	64	370	0.89	N-acetyldiaminopimelate deacetylase		0
DAPEL_GEOKA	DAPEL_GEOKA	377	Peptidase_M20	-	207	1.3e-25	95.3	1.0	1	1	3.0e-28	1.5e-25	94.9885559082031	1.04	3	202	68	367	66	371	0.89	N-acetyldiaminopimelate deacetylase		0
PEPVL_STAHJ	PEPVL_STAHJ	469	Peptidase_M20	-	207	1.4e-25	95.2	0.1	1	1	3.7e-28	1.9e-25	94.6790618896484	0.13	4	206	83	463	80	464	0.91	Putative dipeptidase SH1171		0
DAPEL_GEOSW	DAPEL_GEOSW	376	Peptidase_M20	-	207	1.4e-25	95.1	0.3	1	1	4.1e-28	2.1e-25	94.5445251464844	0.27	3	205	68	370	66	371	0.92	N-acetyldiaminopimelate deacetylase		0
ARGE_ARATH	ARGE_ARATH	440	Peptidase_M20	-	207	1.6e-25	94.9	0.0	1	1	4.2e-28	2.2e-25	94.5054931640625	0.01	2	206	98	435	97	436	0.84	Acetylornithine deacetylase		0
DAPEL_BACCN	DAPEL_BACCN	376	Peptidase_M20	-	207	1.9e-25	94.7	0.6	1	1	5.8e-28	3.0e-25	94.0354690551758	0.57	3	206	67	370	65	371	0.91	N-acetyldiaminopimelate deacetylase		0
DAPEL_ANOFW	DAPEL_ANOFW	378	Peptidase_M20	-	207	2.4e-25	94.3	0.5	1	1	6.2e-28	3.2e-25	93.9442520141602	0.47	3	205	63	365	61	366	0.92	N-acetyldiaminopimelate deacetylase		0
LYSK_SACS2	LYSK_SACS2	346	Peptidase_M20	-	207	2.7e-25	94.2	0.0	1	1	6.4e-28	3.3e-25	93.9028167724609	0.00	1	206	64	340	64	341	0.93	[LysW]-lysine/[LysW]-ornithine hydrolase		0
DAPEL_LACP3	DAPEL_LACP3	383	Peptidase_M20	-	207	2.8e-25	94.1	0.1	1	1	7.1e-28	3.7e-25	93.7480316162109	0.08	3	206	70	376	68	377	0.90	N-acetyldiaminopimelate deacetylase		0
AGAA_CORST	AGAA_CORST	400	Peptidase_M20	-	207	3.5e-25	93.8	0.7	1	1	1.5e-27	7.9e-25	92.6630401611328	0.38	1	200	76	389	76	394	0.88	N(alpha)-acyl-glutamine aminoacylase	6slf_D	0
DAPEL_LACS1	DAPEL_LACS1	381	Peptidase_M20	-	207	3.6e-25	93.8	0.1	1	1	8.8e-28	4.6e-25	93.4381561279297	0.11	3	206	69	373	67	374	0.89	N-acetyldiaminopimelate deacetylase		0
DAPEL_LACCB	DAPEL_LACCB	383	Peptidase_M20	-	207	3.8e-25	93.7	0.1	1	1	9.5e-28	4.9e-25	93.3339080810547	0.09	3	206	70	376	68	377	0.90	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACMK	DAPEL_BACMK	376	Peptidase_M20	-	207	3.9e-25	93.7	0.5	1	1	1.1e-27	5.6e-25	93.1559219360352	0.46	3	206	67	370	65	371	0.92	N-acetyldiaminopimelate deacetylase		0
DAPEL_LISW6	DAPEL_LISW6	371	Peptidase_M20	-	207	4.6e-25	93.4	0.2	1	1	1.1e-27	5.6e-25	93.1603469848633	0.17	3	206	66	369	64	370	0.92	N-acetyldiaminopimelate deacetylase		0
DAPEL_EXIS2	DAPEL_EXIS2	370	Peptidase_M20	-	207	4.7e-25	93.4	0.1	1	1	1.2e-27	6.0e-25	93.0580139160156	0.07	3	205	65	366	63	368	0.90	N-acetyldiaminopimelate deacetylase		0
AMHX_BACSU	AMHX_BACSU	383	Peptidase_M20	-	207	9.9e-25	92.3	0.0	1	1	3.0e-27	1.5e-24	91.7250213623047	0.00	2	206	69	368	68	369	0.87	Amidohydrolase AmhX		0
LYSK_SULAC	LYSK_SULAC	346	Peptidase_M20	-	207	1.7e-24	91.6	0.0	1	1	3.9e-27	2.0e-24	91.3383712768555	0.02	1	206	63	340	63	341	0.90	[LysW]-lysine/[LysW]-ornithine hydrolase		0
DAPEL_LACF3	DAPEL_LACF3	384	Peptidase_M20	-	207	2.1e-24	91.3	0.0	1	1	7.0e-27	3.6e-24	90.4978561401367	0.00	3	205	71	375	69	377	0.90	N-acetyldiaminopimelate deacetylase		0
LYSK_SULIY	LYSK_SULIY	346	Peptidase_M20	-	207	2.6e-24	91.0	0.0	1	1	6.2e-27	3.2e-24	90.6760635375977	0.00	1	206	64	340	64	341	0.93	[LysW]-lysine/[LysW]-ornithine hydrolase		0
LYSK_SULIM	LYSK_SULIM	346	Peptidase_M20	-	207	2.6e-24	91.0	0.0	1	1	6.2e-27	3.2e-24	90.6760635375977	0.00	1	206	64	340	64	341	0.93	[LysW]-lysine/[LysW]-ornithine hydrolase		0
LYSK_SULIL	LYSK_SULIL	346	Peptidase_M20	-	207	2.6e-24	91.0	0.0	1	1	6.2e-27	3.2e-24	90.6760635375977	0.00	1	206	64	340	64	341	0.93	[LysW]-lysine/[LysW]-ornithine hydrolase		0
LYSK_SULIK	LYSK_SULIK	346	Peptidase_M20	-	207	2.6e-24	91.0	0.0	1	1	6.2e-27	3.2e-24	90.6775741577148	0.00	1	206	64	340	64	341	0.93	[LysW]-lysine/[LysW]-ornithine hydrolase		0
YQJE_BACSU	YQJE_BACSU	371	Peptidase_M20	-	207	2.9e-24	90.8	3.1	1	1	7.7e-27	4.0e-24	90.3627700805664	3.11	2	206	73	367	72	368	0.83	Uncharacterized protein YqjE		0
DAPEL_LACLS	DAPEL_LACLS	376	Peptidase_M20	-	207	3.1e-24	90.7	0.0	1	1	1.3e-26	7.0e-24	89.5758819580078	0.00	3	205	67	369	65	370	0.89	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACCR	DAPEL_BACCR	376	Peptidase_M20	-	207	3.7e-24	90.5	0.4	1	1	9.3e-27	4.8e-24	90.1027908325195	0.44	3	206	67	370	65	371	0.90	N-acetyldiaminopimelate deacetylase		0
LYSK_SULIN	LYSK_SULIN	346	Peptidase_M20	-	207	3.9e-24	90.4	0.0	1	1	9.2e-27	4.8e-24	90.1146621704102	0.00	1	206	64	340	64	341	0.93	[LysW]-lysine/[LysW]-ornithine hydrolase		0
DAPEL_BREBN	DAPEL_BREBN	377	Peptidase_M20	-	207	5.4e-24	89.9	0.1	1	1	1.3e-26	6.9e-24	89.5886917114258	0.09	3	204	67	369	65	371	0.90	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACC2	DAPEL_BACC2	376	Peptidase_M20	-	207	6.5e-24	89.7	0.5	1	1	1.6e-26	8.5e-24	89.3009338378906	0.46	3	206	67	370	65	371	0.90	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACC4	DAPEL_BACC4	376	Peptidase_M20	-	207	6.6e-24	89.7	0.5	1	1	1.7e-26	8.6e-24	89.2721786499023	0.46	3	206	67	370	65	371	0.90	N-acetyldiaminopimelate deacetylase		0
LYSK_SULIA	LYSK_SULIA	346	Peptidase_M20	-	207	8.2e-24	89.4	0.0	1	1	2.0e-26	1.0e-23	89.0493927001953	0.00	1	206	64	340	64	341	0.93	[LysW]-lysine/[LysW]-ornithine hydrolase		0
DAPEL_BACMQ	DAPEL_BACMQ	375	Peptidase_M20	-	207	9.7e-24	89.1	0.7	1	1	2.3e-26	1.2e-23	88.7905731201172	0.67	3	186	67	350	65	371	0.89	N-acetyldiaminopimelate deacetylase		0
DAPEL_LEUCK	DAPEL_LEUCK	387	Peptidase_M20	-	207	9.8e-24	89.1	0.1	1	1	2.4e-26	1.2e-23	88.7603454589844	0.08	3	205	73	377	71	379	0.90	N-acetyldiaminopimelate deacetylase		0
DAPEL_LACLM	DAPEL_LACLM	376	Peptidase_M20	-	207	1.1e-23	88.9	0.0	1	1	4.9e-26	2.6e-23	87.7370529174805	0.00	3	205	67	369	65	370	0.89	N-acetyldiaminopimelate deacetylase		0
LYSK_PYRFU	LYSK_PYRFU	326	Peptidase_M20	-	207	1.5e-23	88.5	0.0	1	1	3.7e-26	1.9e-23	88.1415786743164	0.01	1	206	62	320	62	321	0.90	Putative [LysW]-lysine/[LysW]-ornithine hydrolase		0
Y3995_MYCS2	Y3995_MYCS2	438	Peptidase_M20	-	207	1.5e-23	88.5	0.3	1	1	3.8e-26	2.0e-23	88.0955657958984	0.35	1	206	89	423	89	424	0.90	Putative hydrolase MSMEG_3995/MSMEI_3903		0
DAPEL_PEDPA	DAPEL_PEDPA	384	Peptidase_M20	-	207	1.7e-23	88.3	0.0	1	1	3.9e-26	2.0e-23	88.0820159912109	0.02	3	206	72	377	70	378	0.91	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRZT	DAPEL_STRZT	376	Peptidase_M20	-	207	2.3e-23	87.9	0.2	1	1	6.0e-26	3.1e-23	87.4602203369141	0.24	3	206	67	371	65	372	0.89	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACP2	DAPEL_BACP2	376	Peptidase_M20	-	207	3.8e-23	87.2	0.0	1	1	1.3e-25	6.6e-23	86.396614074707	0.03	2	206	67	371	66	372	0.89	N-acetyldiaminopimelate deacetylase		0
YJ75_SCHPO	YJ75_SCHPO	400	Peptidase_M20	-	207	4.3e-23	87.0	0.0	1	1	1.3e-25	6.9e-23	86.3213500976562	0.00	2	205	125	395	124	397	0.89	Peptidase M20 domain-containing protein C757.05c		0
DAPEL_STRPI	DAPEL_STRPI	376	Peptidase_M20	-	207	7.6e-23	86.2	0.2	1	1	2.0e-25	1.0e-22	85.7379379272461	0.24	3	206	67	371	65	372	0.89	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRR6	DAPEL_STRR6	376	Peptidase_M20	-	207	7.6e-23	86.2	0.2	1	1	2.0e-25	1.0e-22	85.7379379272461	0.24	3	206	67	371	65	372	0.89	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRP2	DAPEL_STRP2	376	Peptidase_M20	-	207	7.6e-23	86.2	0.2	1	1	2.0e-25	1.0e-22	85.7379379272461	0.24	3	206	67	371	65	372	0.89	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRPJ	DAPEL_STRPJ	376	Peptidase_M20	-	207	7.6e-23	86.2	0.2	1	1	2.0e-25	1.0e-22	85.7379379272461	0.24	3	206	67	371	65	372	0.89	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRZJ	DAPEL_STRZJ	376	Peptidase_M20	-	207	7.6e-23	86.2	0.2	1	1	2.0e-25	1.0e-22	85.7379379272461	0.24	3	206	67	371	65	372	0.89	N-acetyldiaminopimelate deacetylase		0
DAPEL_LACPL	DAPEL_LACPL	384	Peptidase_M20	-	207	9.4e-23	85.9	0.7	1	1	2.4e-25	1.2e-22	85.5168304443359	0.68	3	206	72	377	70	378	0.90	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRMU	DAPEL_STRMU	376	Peptidase_M20	-	207	1.1e-22	85.7	0.1	1	1	2.5e-25	1.3e-22	85.4324951171875	0.12	3	194	68	360	66	373	0.87	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACVZ	DAPEL_BACVZ	374	Peptidase_M20	-	207	1.1e-22	85.7	1.1	1	1	3.0e-25	1.6e-22	85.1546859741211	1.08	2	204	66	368	65	371	0.88	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRZP	DAPEL_STRZP	376	Peptidase_M20	-	207	1.1e-22	85.7	0.2	1	1	2.9e-25	1.5e-22	85.2152099609375	0.23	3	206	67	371	65	372	0.89	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRPS	DAPEL_STRPS	376	Peptidase_M20	-	207	1.1e-22	85.7	0.2	1	1	3.0e-25	1.5e-22	85.1964416503906	0.22	3	206	67	371	65	372	0.89	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRP7	DAPEL_STRP7	376	Peptidase_M20	-	207	1.1e-22	85.7	0.2	1	1	3.0e-25	1.5e-22	85.1964416503906	0.22	3	206	67	371	65	372	0.89	N-acetyldiaminopimelate deacetylase		0
DAPEL_OENOB	DAPEL_OENOB	382	Peptidase_M20	-	207	1.3e-22	85.4	0.2	1	1	3.2e-25	1.6e-22	85.099006652832	0.23	1	205	69	376	69	378	0.91	N-acetyldiaminopimelate deacetylase		0
DAPEL_GEOTN	DAPEL_GEOTN	377	Peptidase_M20	-	207	2.1e-22	84.8	0.5	1	1	4.9e-25	2.6e-22	84.4706115722656	0.51	3	200	68	365	66	371	0.86	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACHD	DAPEL_BACHD	371	Peptidase_M20	-	207	2.3e-22	84.6	0.1	1	1	5.6e-25	2.9e-22	84.2891006469727	0.14	2	201	65	364	64	370	0.89	N-acetyldiaminopimelate deacetylase		0
YGEY_ECOLI	YGEY_ECOLI	403	Peptidase_M20	-	207	3.0e-22	84.3	0.0	1	1	9.4e-25	4.9e-22	83.5490875244141	0.04	2	204	78	395	77	398	0.81	Uncharacterized protein YgeY		0
YGEY_ECOL6	YGEY_ECOL6	403	Peptidase_M20	-	207	3.0e-22	84.3	0.0	1	1	9.4e-25	4.9e-22	83.5490875244141	0.04	2	204	78	395	77	398	0.81	Uncharacterized protein YgeY		0
YGEY_ECO57	YGEY_ECO57	403	Peptidase_M20	-	207	3.0e-22	84.3	0.0	1	1	9.4e-25	4.9e-22	83.5490875244141	0.04	2	204	78	395	77	398	0.81	Uncharacterized protein YgeY		0
DAPEL_STRU0	DAPEL_STRU0	376	Peptidase_M20	-	207	4.1e-22	83.8	0.3	1	1	1.2e-24	6.0e-22	83.2556533813477	0.31	2	188	66	351	65	374	0.86	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACSU	DAPEL_BACSU	374	Peptidase_M20	-	207	7.5e-22	82.9	1.7	1	1	2.2e-24	1.1e-21	82.3699417114258	1.67	2	204	66	368	65	370	0.89	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRP4	DAPEL_STRP4	376	Peptidase_M20	-	207	1.2e-21	82.3	0.2	1	1	2.9e-24	1.5e-21	81.9317398071289	0.24	3	206	67	371	65	372	0.89	N-acetyldiaminopimelate deacetylase		0
DAPEL_ENTFA	DAPEL_ENTFA	378	Peptidase_M20	-	207	1.4e-21	82.1	0.2	1	1	5.8e-24	3.0e-21	80.9820098876953	0.23	3	206	70	374	68	375	0.88	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACSK	DAPEL_BACSK	374	Peptidase_M20	-	207	1.6e-21	81.9	0.9	1	1	3.7e-24	1.9e-21	81.6075592041016	0.92	2	204	65	367	64	370	0.86	N-acetyldiaminopimelate deacetylase		0
DAPEL_LACLA	DAPEL_LACLA	384	Peptidase_M20	-	207	1.8e-21	81.7	0.0	1	1	6.0e-24	3.1e-21	80.9316253662109	0.00	3	199	67	363	65	370	0.85	N-acetyldiaminopimelate deacetylase		0
LYSK_PYRHO	LYSK_PYRHO	325	Peptidase_M20	-	207	1.8e-21	81.7	0.0	1	1	5.1e-24	2.6e-21	81.1543807983398	0.00	1	206	62	320	62	321	0.91	Putative [LysW]-lysine/[LysW]-ornithine hydrolase		0
DAPEL_STRPN	DAPEL_STRPN	376	Peptidase_M20	-	207	3.7e-21	80.7	0.2	1	1	9.7e-24	5.0e-21	80.2403793334961	0.24	3	206	67	371	65	372	0.88	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRGC	DAPEL_STRGC	377	Peptidase_M20	-	207	6.4e-21	79.9	0.3	1	1	1.8e-23	9.4e-21	79.3572158813477	0.33	3	200	67	365	65	371	0.87	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRSV	DAPEL_STRSV	377	Peptidase_M20	-	207	8.1e-21	79.6	0.3	1	1	2.4e-23	1.2e-20	78.9673843383789	0.29	3	200	67	365	65	371	0.88	N-acetyldiaminopimelate deacetylase		0
AMAA_GEOSE	AMAA_GEOSE	370	Peptidase_M20	-	207	9.8e-21	79.3	0.1	1	1	2.4e-23	1.2e-20	78.969108581543	0.08	1	116	75	289	75	355	0.77	N-acyl-L-amino acid amidohydrolase		0
DAPEL_BACLD	DAPEL_BACLD	374	Peptidase_M20	-	207	1.2e-20	79.1	0.2	1	1	3.0e-23	1.6e-20	78.6316757202148	0.16	2	204	66	368	65	371	0.90	N-acetyldiaminopimelate deacetylase		0
LYSK_THEKO	LYSK_THEKO	344	Peptidase_M20	-	207	1.9e-20	78.3	0.0	1	1	5.5e-23	2.9e-20	77.7680892944336	0.01	1	206	62	320	62	321	0.89	Putative [LysW]-lysine/[LysW]-ornithine hydrolase		0
DAPEL_STRSY	DAPEL_STRSY	375	Peptidase_M20	-	207	2.7e-20	77.9	0.0	1	1	8.8e-23	4.6e-20	77.1062850952148	0.00	3	205	67	370	65	372	0.86	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRS2	DAPEL_STRS2	375	Peptidase_M20	-	207	2.7e-20	77.9	0.0	1	1	8.8e-23	4.6e-20	77.1062850952148	0.00	3	205	67	370	65	372	0.86	N-acetyldiaminopimelate deacetylase		0
AAH_ARATH	AAH_ARATH	525	Peptidase_M20	-	207	2.9e-20	77.8	0.0	1	1	7.9e-23	4.1e-20	77.272819519043	0.04	1	203	163	519	163	523	0.87	Allantoate deiminase		0
DAPE_CORGL	DAPE_CORGL	369	Peptidase_M20	-	207	3.8e-20	77.4	0.2	1	1	1.0e-22	5.2e-20	76.9187393188477	0.16	1	206	73	368	73	369	0.78	Succinyl-diaminopimelate desuccinylase	3tx8_A	0
AAH2_SOYBN	AAH2_SOYBN	483	Peptidase_M20	-	207	4.6e-20	77.1	0.1	1	1	1.4e-22	7.3e-20	76.4409942626953	0.05	1	204	121	478	121	481	0.88	Allantoate deiminase 2		0
LYSK_AERPE	LYSK_AERPE	350	Peptidase_M20	-	207	6.4e-20	76.6	0.1	1	1	6.8e-22	3.5e-19	74.2063674926758	0.06	2	205	69	343	68	344	0.90	Putative [LysW]-lysine/[LysW]-ornithine hydrolase		0
AAH_ORYSJ	AAH_ORYSJ	491	Peptidase_M20	-	207	7.0e-20	76.5	0.1	1	1	2.4e-22	1.3e-19	75.6728897094727	0.13	1	205	116	476	116	478	0.87	Probable allantoate deiminase		0
LYSK_PYRAB	LYSK_PYRAB	337	Peptidase_M20	-	207	9.1e-20	76.1	0.0	1	1	3.1e-22	1.6e-19	75.3428344726562	0.00	1	206	63	321	63	322	0.89	Putative [LysW]-lysine/[LysW]-ornithine hydrolase		0
AAH1_SOYBN	AAH1_SOYBN	483	Peptidase_M20	-	207	9.1e-20	76.1	0.1	1	1	2.7e-22	1.4e-19	75.5126647949219	0.06	1	197	121	471	121	481	0.88	Allantoate deiminase 1		0
PEPD_ECOLI	PEPD_ECOLI	485	Peptidase_M20	-	207	1.0e-19	76.0	0.1	1	1	2.8e-22	1.5e-19	75.447509765625	0.08	2	206	73	480	72	481	0.89	Cytosol non-specific dipeptidase		0
DAPE_MYCS2	DAPE_MYCS2	355	Peptidase_M20	-	207	1.6e-19	75.4	0.6	1	1	3.8e-22	2.0e-19	75.032829284668	0.57	1	205	66	353	66	355	0.78	Succinyl-diaminopimelate desuccinylase		0
DAPE_MYCTU	DAPE_MYCTU	354	Peptidase_M20	-	207	5.3e-19	73.6	0.2	1	1	1.5e-21	7.6e-19	73.1204986572266	0.15	1	205	65	352	65	353	0.82	Putative succinyl-diaminopimelate desuccinylase DapE		0
DAPE_MYCTO	DAPE_MYCTO	354	Peptidase_M20	-	207	5.3e-19	73.6	0.2	1	1	1.5e-21	7.6e-19	73.1204986572266	0.15	1	205	65	352	65	353	0.82	Putative succinyl-diaminopimelate desuccinylase DapE		0
PEPD_HAEIN	PEPD_HAEIN	484	Peptidase_M20	-	207	6.4e-19	73.4	0.1	1	1	1.6e-21	8.0e-19	73.0443267822266	0.05	2	206	73	479	72	480	0.88	Cytosol non-specific dipeptidase		0
DUG2_YEAST	DUG2_YEAST	878	Peptidase_M20	-	207	9.0e-19	72.9	0.0	1	1	2.7e-21	1.4e-18	72.2393798828125	0.00	2	205	517	875	516	877	0.89	Probable di- and tripeptidase DUG2		0
ABGA_HAEIN	ABGA_HAEIN	423	Peptidase_M20	-	207	1.4e-18	72.3	0.4	1	1	3.5e-21	1.8e-18	71.877815246582	0.38	1	206	104	419	104	420	0.85	p-aminobenzoyl-glutamate hydrolase subunit A homolog		0
DAPEL_STRT1	DAPEL_STRT1	377	Peptidase_M20	-	207	1.7e-18	72.0	0.2	1	1	4.4e-21	2.3e-18	71.5797882080078	0.17	3	198	68	364	66	372	0.86	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRT2	DAPEL_STRT2	377	Peptidase_M20	-	207	1.7e-18	72.0	0.2	1	1	4.4e-21	2.3e-18	71.5797882080078	0.17	3	198	68	364	66	372	0.86	N-acetyldiaminopimelate deacetylase		0
DAPEL_STRTD	DAPEL_STRTD	377	Peptidase_M20	-	207	3.1e-18	71.1	0.2	1	1	8.0e-21	4.2e-18	70.7146148681641	0.17	3	198	68	364	66	372	0.86	N-acetyldiaminopimelate deacetylase		0
ACDAS_XANCP	ACDAS_XANCP	366	Peptidase_M20	-	207	5.4e-18	70.4	0.2	1	1	1.4e-20	7.2e-18	69.9329452514648	0.19	1	205	68	362	68	364	0.85	N-acetyl-L-citrulline deacetylase	2f7v_A	0
Y3666_SORMK	Y3666_SORMK	452	Peptidase_M20	-	207	8.5e-18	69.7	2.6	1	1	1.3e-18	6.7e-16	63.5014991760254	2.56	1	206	147	447	147	448	0.83	Peptidase M20 domain-containing protein SMAC_03666.2		0
P20D2_ASPOR	P20D2_ASPOR	430	Peptidase_M20	-	207	9.8e-18	69.5	0.0	1	1	6.3e-19	3.3e-16	64.5246887207031	0.01	1	206	118	424	118	425	0.80	Probable carboxypeptidase AO090003000058		0
P20D2_ASPFN	P20D2_ASPFN	430	Peptidase_M20	-	207	9.9e-18	69.5	0.0	1	1	6.3e-19	3.3e-16	64.5246887207031	0.01	1	206	118	424	118	425	0.80	Probable carboxypeptidase AFLA_037450		0
P20D1_ASPTN	P20D1_ASPTN	433	Peptidase_M20	-	207	1.5e-17	68.9	0.1	1	2	5.1e-16	2.6e-13	55.0212135314941	0.03	1	148	129	340	129	355	0.76	Probable carboxypeptidase ATEG_02905		0
P20D1_ASPTN	P20D1_ASPTN	433	Peptidase_M20	-	207	1.5e-17	68.9	0.1	2	2	0.0079	4.1	11.9320392608643	0.02	155	206	372	430	361	431	0.76	Probable carboxypeptidase ATEG_02905		0
Y1497_METJA	Y1497_METJA	346	Peptidase_M20	-	207	5.3e-17	67.1	0.0	1	1	2.3e-19	1.2e-16	65.9567489624023	0.00	1	205	61	341	61	343	0.85	Uncharacterized metallohydrolase MJ1497		0
P20D1_NEOFI	P20D1_NEOFI	441	Peptidase_M20	-	207	8.2e-17	66.5	0.2	1	1	5.6e-18	2.9e-15	61.4301872253418	0.17	1	206	129	433	129	434	0.75	Probable carboxypeptidase NFIA_052450		0
P20D1_ASPFC	P20D1_ASPFC	440	Peptidase_M20	-	207	9.3e-17	66.3	0.1	1	1	6.8e-18	3.5e-15	61.1390228271484	0.13	1	206	128	432	128	433	0.74	Probable carboxypeptidase AFUB_072730		0
P20D1_ASPFU	P20D1_ASPFU	440	Peptidase_M20	-	207	9.3e-17	66.3	0.1	1	1	6.8e-18	3.5e-15	61.1390228271484	0.13	1	206	128	432	128	433	0.74	Probable carboxypeptidase AFUA_6G06800		0
P20D1_EMENI	P20D1_EMENI	424	Peptidase_M20	-	207	1.2e-16	66.0	0.3	1	1	4.8e-18	2.5e-15	61.6406860351562	0.34	1	206	105	417	105	418	0.74	Probable carboxypeptidase AN5749		0
P20D1_ASPNC	P20D1_ASPNC	416	Peptidase_M20	-	207	1.3e-16	65.9	0.0	1	1	2.9e-18	1.5e-15	62.3486824035645	0.02	1	206	107	407	107	408	0.79	Probable carboxypeptidase An18g06210		0
PEPT_PECCP	PEPT_PECCP	410	Peptidase_M20	-	207	1.7e-16	65.5	0.1	1	1	2.2e-18	1.1e-15	62.7813377380371	0.09	36	205	139	401	127	403	0.79	Peptidase T		0
PEPT_ESCF3	PEPT_ESCF3	408	Peptidase_M20	-	207	2.5e-16	64.9	0.3	1	1	9.1e-19	4.7e-16	64.0084228515625	0.34	36	206	139	402	129	403	0.83	Peptidase T		0
PEPT_PECAS	PEPT_PECAS	410	Peptidase_M20	-	207	5.4e-16	63.8	0.1	1	1	3.4e-18	1.7e-15	62.1483001708984	0.11	36	205	139	401	127	403	0.77	Peptidase T		0
PEPT_KLEP3	PEPT_KLEP3	410	Peptidase_M20	-	207	7.3e-16	63.4	0.7	1	1	2.7e-18	1.4e-15	62.4397583007812	0.74	36	206	139	402	129	403	0.82	Peptidase T		0
P20D1_ASPOR	P20D1_ASPOR	418	Peptidase_M20	-	207	7.3e-16	63.4	0.0	1	1	1.3e-17	6.9e-15	60.1904182434082	0.02	1	206	108	415	108	416	0.80	Probable carboxypeptidase AO090166000075		0
PEPT_ECOSE	PEPT_ECOSE	409	Peptidase_M20	-	207	8.7e-16	63.1	0.4	1	1	3.3e-18	1.7e-15	62.1832847595215	0.39	36	206	139	402	129	403	0.82	Peptidase T		0
PEPT_SHIBS	PEPT_SHIBS	408	Peptidase_M20	-	207	1.3e-15	62.6	0.1	1	1	5.1e-18	2.6e-15	61.55810546875	0.10	36	206	139	402	129	403	0.83	Peptidase T		0
PEPT_SHIB3	PEPT_SHIB3	408	Peptidase_M20	-	207	1.3e-15	62.6	0.1	1	1	5.1e-18	2.6e-15	61.55810546875	0.10	36	206	139	402	129	403	0.83	Peptidase T		0
PEPT_SALAR	PEPT_SALAR	408	Peptidase_M20	-	207	1.6e-15	62.3	0.6	1	1	5.8e-18	3.0e-15	61.3652763366699	0.61	36	206	139	402	129	403	0.83	Peptidase T		0
PEPT_ECOLC	PEPT_ECOLC	408	Peptidase_M20	-	207	1.7e-15	62.2	0.4	1	1	6.1e-18	3.2e-15	61.3036193847656	0.36	36	206	139	402	129	403	0.82	Peptidase T		0
